X11.PDX8.ccRCC.htseq2	X17.PDX2.2180.P1.htseq2	X26.PDX2.2181.P1.htseq2	X29.PDX2.2192.P1.htseq2	X2.PDX2.normal.htseq2	X34.PDX2.2194.P1.htseq2	X4.PDX3.normal.htseq2	X6.PDX4.ccRCC.htseq2	X7.PDX5.ccRCC.htseq2	X8.PDX5.normal.htseq2
THBS1	2835.69715504761	73.115155450399	249.018071346969	74.3529074482218	4620.40995866677	97.2108083242851	2976.42589243595	571.720674549863	1234.51034416127	2575.65935350521
DSTN	3355.42959906122	1913.36737570967	1501.18951067936	1717.94349314576	3903.54946737355	2082.13919368084	4113.86335744618	2078.84417781069	2721.32937180076	3928.99802039784
AP1G1	980.975748227073	996.615811216208	857.991174735766	973.109981690763	1386.18722241108	1037.74615040198	1545.77357917913	1069.47209740594	1193.96073431656	1404.20447100135
AP1G2	772.672320517768	1184.46551829646	2243.52300298857	1665.76601423472	689.881870653151	1363.44390136882	434.902560150972	573.261700626817	509.122879161401	963.367502059101
BUD31	416.093792788785	997.740659761598	1510.63095414275	1213.12638468151	399.540524717188	1037.74615040198	527.393149866337	789.00535140035	596.980367158279	619.637977324414
GOLM1	1261.62100674183	2451.04498040645	1878.84724921505	2244.93603014719	1512.7298001752	2860.65652188473	1603.82618336218	548.605283395556	1099.34497801223	832.349521779063
HSP90AA1	6347.61085620572	8115.78225499429	11215.254654077	9402.38169976812	8472.5715772021	8114.19447944418	9683.96153168748	7094.88405829533	6814.58721001432	9946.57678525981
RNF169	218.564680305823	237.343043077449	263.180236542058	198.274419861925	239.595845208217	257.567098978875	226.30676206951	181.841077080549	234.286634658344	217.335708464533
SCP2	1986.06544005596	1462.30310900798	1039.73896140607	1384.00762811515	1533.92728782097	1500.53606695435	1662.86272998901	1644.27482410971	1910.33717490649	1154.49961446763
RAB35	360.169966137764	438.690932702394	397.720805895396	387.417780914419	368.065467303776	417.092528023856	531.328919641459	368.30523239196	189.231512608662	322.150092688563
RAB34	99.5341501862197	627.665488328041	578.288412132772	546.559091593069	827.986714405876	533.413153369154	855.045983645236	144.856451233658	536.15595239121	881.673937884489
RAB32	261.661941211196	589.420637784755	574.747870834	528.296973974208	198.485566137638	590.742604432194	150.543193898413	240.400068004794	87.8574879968789	245.080692523835
RAB31	417.119918048436	4.49939418156301	12.9819847621643	9.13105880943075	684.10073765885	9.13947770570202	554.94353829219	411.453962546667	382.968537422293	615.01381331453
DOK4	775.750696296723	787.393981773528	908.738933351499	969.196670772435	595.456698412915	892.345368720361	437.854387482313	1183.50802710052	786.211879766942	870.884221861427
YPEL5	1475.05506074939	845.886106133847	780.099266162781	905.27925910642	1418.30462793497	910.624324131765	1354.88874508572	1275.96959171775	997.970953400445	1690.90263961413
RAB3D	183.163358847837	127.107885629155	156.963997578895	143.48806700534	204.909047242416	123.798379831782	146.607424123291	439.192431931835	369.452000807388	232.749588497479
ARMC6	224.208369233907	314.957592709411	357.59467117598	272.627327310147	192.704433143338	271.691746342233	194.820603868535	221.907755081348	198.242537018598	161.845740345929
ARMC7	100.047212816046	201.347889624945	244.297349615273	230.88534418132	422.665056694388	160.35629065459	561.831135398653	166.430816311011	123.901585636624	564.14800920581
ARMC1	385.310034999232	553.425484332251	605.432562090025	498.294923600364	353.291460762787	545.045215903684	272.552056927193	312.828293621623	389.726805729745	312.901764668796
PDCD6IP	869.128094925032	490.433965790369	408.342429791713	440.899696798228	1449.1373372379	535.074876588373	1340.12960842901	715.036099706567	1013.74024611783	1086.67854232267
EIF5	1689.00217738678	1935.86434661749	1752.56794289218	1698.37693855412	1375.26730453296	1800.4771080233	2623.19055511876	1086.42338425243	1371.9284664128	1834.25172392053
HSPA2	37.4535719772889	130.482431265327	99.1351563656181	240.016402990751	1349.57338011384	159.525429044981	1713.04379462181	24.6564172312609	29.285829332293	345.270912737982
HSPA5	5744.2492035305	3374.54563617226	3455.56830760155	3345.88083516998	4281.89250444497	4061.25154777013	4437.58042144996	6224.20432481643	4672.21615655197	4456.15271752458
HSPA4	745.993063766822	717.653371959301	745.874033607984	760.486755128304	774.671821236219	786.825944299983	850.126271426334	1248.23112233258	786.211879766942	662.796841416662
HSPA9	3730.47838146394	4546.63782046943	3703.40619851559	4149.41401039989	2161.50139175778	4189.20423564996	3661.24983330716	3928.07547015526	4372.59959492159	2426.14471718564
HSPA8	5475.40438550174	9590.45869800156	6292.7220683509	6660.45518299334	6292.44209024047	8340.1888372579	7424.8296807675	3106.70857113888	1964.40332136611	5265.38141925422
LIFR	973.279808779685	100.111520539777	96.7747954997701	66.5262856115669	1291.11970206037	79.7627145224904	1426.71654348169	282.007772082547	1396.70878354013	855.470341828482
PPP2R2D	274.488506956843	231.718800350495	290.32438649931	297.411629792887	236.384104655828	244.273313225127	378.817840855484	397.584727854082	306.374829937834	258.953184553486
PPP2R2A	492.027062003014	397.071536522936	456.729827541598	348.284671731144	413.029835037221	415.430804804637	439.822272369874	372.928310622822	331.155147065159	345.270912737982
GC	21.5486304526867	3828.98444851013	2408.74826359794	2008.83293807476	10.2775697676447	2191.81292614927	17.7109639880486	10.7871825386767	15.7692927173885	86.3177281844955
HNRNPDL	2814.66158722475	2461.16861731497	2446.5140374515	2173.19199664452	3301.02693974538	2183.50431005317	3370.98681239192	2143.56727304275	3442.21132459566	2658.89430568312
TMEM265	81.5769581423141	345.328503434961	315.108175590715	413.506520369935	166.368160613749	321.543442918789	194.820603868535	379.092414930637	123.901585636624	238.915140510657
TMEM263	886.572224339112	574.797606694675	536.982096980431	520.470352137553	593.529654081481	610.683283062817	674.984516433409	280.466746005593	651.046513617897	593.434381268406
TMEM260	278.079945365624	232.843648895886	232.495545286033	182.621176188615	290.983694046441	206.884540792709	249.921380720242	130.987216541074	182.47324430121	277.449840593021
TTL	122.108905898558	163.103039081659	214.792838792173	211.318789589683	214.544268899583	215.193156888802	246.9695533889	263.515459159101	123.901585636624	231.208200494184
SFT2D1	402.754164413312	304.833955800894	292.684747365158	328.718117139507	403.394613380055	317.389134870743	363.074761754997	486.964240317403	328.902390962675	459.333624981779
IBTK	704.434990750926	764.897010865712	627.855990315581	620.911999041291	538.930064690869	723.680461969678	637.59470356975	661.100187013184	423.518147267006	340.646748728098
TOP1	1017.40319494471	1030.36126757793	1648.71206479486	1614.89297229647	1109.33518679515	1226.35173578329	1598.90647114328	1477.8440077987	1876.54583336923	1714.02345966355
TMEM199	254.99212702346	138.356371083063	223.054101822641	191.752234998046	227.391231109139	142.077335243186	223.354934738169	261.974433082147	297.363805527898	257.411796550192
FOXC1	159.049415246021	4.49939418156301	9.4414434633922	2.60887394555164	711.721706409396	2.49258482882782	591.349408712068	243.482120158702	139.670878354013	536.403025146508
SHROOM3	23.0878183421644	139.481219628453	94.414434633922	140.879193059789	703.371180973184	90.5639154474109	1039.04322063219	47.7718083855681	15.7692927173885	608.848261301352
MIOX	2260.04088438298	156.353947809315	323.369438621183	199.578856834701	295.480130819785	148.72422812006	4154.20499764118	4766.39365601813	3543.58534920745	1872.78642400289
TAZ	202.659738781221	734.526100140162	1797.41479934329	1173.99327549824	269.786206400673	857.449181116772	295.182733134144	385.256519238452	452.803976599299	402.302268859881
SHROOM4	208.303427709305	1.12484854539075	4.7207217316961	2.60887394555164	275.567339394974	0	268.616287152071	117.117981848489	281.594512810509	249.704856533719
MIOS	226.260619753211	485.934571608806	393.0000841637	434.377511934348	366.138422972342	447.00354596979	407.352171725118	218.825702927441	333.407903167643	299.029272639145
PELI1	394.545162336098	165.352736172441	145.162193249655	177.403428297512	484.330475300257	152.047674558497	348.31562509829	388.33857139236	549.672489006114	322.150092688563
MYEOV	595.665713227841	500.557602698885	475.612714468382	414.810957342711	3.21174055238897	462.789916552366	0	221.907755081348	0	0
SRPK1	270.897068548062	427.442447248486	464.991090572066	434.377511934348	305.75770058743	378.04203237222	334.540430885363	231.153911543071	241.044902965796	311.360376665502
SRPK2	249.861500725201	305.958804346285	472.07217316961	409.593209451608	407.891050153399	266.706576684577	312.893697122192	315.910345775531	254.5614395807	545.651353166275
BDKRB2	34.3751961983336	47.2436389064117	86.1531716034538	165.663495542529	181.142167154738	86.4096073993646	599.220948262312	15.4102607695381	9.0110244099363	382.264224817051
SLC5A3	334.51683464647	809.890952681343	696.306455425175	697.873780435064	1993.20618681259	1037.74615040198	1561.51665827962	331.320606545069	457.309488804267	480.913057027903
UXS1	498.69687619075	451.064266701692	348.153227712587	328.718117139507	710.43701018844	365.579108228081	1151.21265922316	337.484710852884	254.5614395807	460.875012985074
RPN1	2514.00688614679	2593.90074567108	2143.20766619003	2434.07939119968	2142.87329655392	2654.60284270163	2236.50117471303	2803.12643397898	2635.72463990637	2403.02389713622
RPN2	2107.66128332469	2807.62196929532	2506.70323953063	2835.84597881464	1774.80782925014	2387.89626601706	1727.80293127852	2245.2749941217	2394.67973694057	2091.66352047072
SLC48A1	106.203964373956	201.347889624945	217.153199658021	177.403428297512	414.956879368655	201.068509525444	421.127365938045	129.44619046412	182.47324430121	497.868325064144
PES1	947.626677288391	1386.9382564668	1896.54995570891	1704.899123418	523.513710039402	1440.71403106248	672.032689102067	805.956638246842	714.123684487451	809.228701729645
NOSTRIN	457.138803174855	101.236369085168	143.982012816731	204.796604725804	393.759391722888	230.148665861769	338.476200660485	371.387284545868	801.98117248433	736.783465574801
ASB1	146.222849500374	263.214559621436	296.22528866393	250.451898772958	233.172364103439	260.890545417312	316.829466897314	171.053894541873	189.231512608662	346.812300741276
ASB6	179.05885780923	242.967285804403	377.657738535688	297.411629792887	210.047832126239	270.030023123014	339.460143104265	167.971842387965	162.198439378853	311.360376665502
ASB8	372.996531883411	265.464256712218	239.576627883577	211.318789589683	309.611789250297	279.169500828716	351.267452429631	416.077040777528	423.518147267006	319.067316681974
TMEM44	84.6553339212694	653.537004872028	1266.33360452748	1134.86016631496	100.206305234536	776.855604984672	53.1328919641459	191.087233542272	74.3409513819744	81.6935641746118
TMEM47	936.339299432222	34.8703049071134	14.1621651950883	9.13105880943075	730.992149723729	21.6024018498411	491.97122189024	326.697528314207	587.969342748343	534.861637143213
TMEM43	761.384942661598	524.179422152091	511.018127456103	502.208234518691	942.967026181401	503.50213542322	705.486732190603	724.28225616829	630.771708695541	616.555201317825
ITIH5	383.257784479929	1003.36490248855	778.919085729857	837.448536522077	373.204252187598	784.333359471155	664.161149551823	480.800136009588	279.341756708025	598.05854527829
ZNF608	330.412333607863	437.566084157003	341.072145115043	296.107192820111	217.756009451972	371.395139495346	170.222042774023	209.579546465718	256.814195683184	277.449840593021
GCA	351.96096406055	152.979402173142	122.738765024099	106.963831767617	363.569030530431	125.460103051	265.664459820729	260.433407005194	333.407903167643	275.908452589727
AZGP1	354.013214579854	146.230310900798	173.486523639832	160.445747651426	131.03901453747	240.94986678669	537.232574304142	118.659007925443	747.915026024712	611.931037307941
NUTF2	497.157688301273	796.392770136654	1016.13535274759	931.367998561936	458.636550881145	904.8082928645	451.62958169524	929.238724403146	644.288245310445	573.396337225577
PRPF40B	242.678623907639	127.107885629155	212.432477926325	251.756335745733	402.752265269577	184.451277333259	435.886502594752	197.251337850087	279.341756708025	627.344917340887
PRPF40A	938.904612581351	894.254593585649	1072.78401352794	892.234889378662	1043.81567952641	926.410694714341	982.958501336699	789.00535140035	941.652050838343	1088.21993032596
KIAA1147	1249.82056625583	2075.34556624594	1736.04541683124	1724.46567800964	529.294843033702	1943.38530487609	537.232574304142	295.877006775131	705.112660077515	373.015896797284
GPCPD1	285.262822183186	122.608491447592	190.009049700768	172.185680406408	569.762773993803	150.385951339279	636.61076112597	323.6154761603	538.408708493694	431.588640922477
SEPHS2	1855.74753208019	1010.1139937609	738.79295101044	987.458788391297	1034.18045786925	1294.48238777125	1344.06537820413	1416.20296472055	1403.46705184758	1208.44819458294
SEPHS1	446.877550578337	514.055785243574	603.072201224177	609.172066286308	526.083102481313	509.318166690485	478.196027677313	408.371910392759	443.792952189362	465.499176994958
RPS4X	8902.66275273858	12419.4527896593	13810.4714260769	13421.3520128904	5497.21512946896	11983.5169953946	5171.6014845102	9418.75138234168	7945.47077346133	9037.15786331602
DLST	1131.81616139588	1145.09581920779	1114.09032868028	1022.67858665624	1026.47228054351	1062.67199869026	1607.7619531373	644.148900166692	732.145733307324	1194.57570255329
SNAPIN	286.288947442838	367.825474342776	316.288356023639	315.673747411749	265.289769627329	324.036027747617	228.274646957071	275.843667774732	232.03387855586	209.62876844806
VASN	641.84134991217	448.814569610911	408.342429791713	363.937915404454	773.387125015264	535.074876588373	654.321725114019	513.161683625618	270.330732298089	807.68731372635
VASP	583.865272741846	350.952746161915	464.991090572066	417.419831288263	637.209325593971	413.769081585419	752.715969492067	735.069438706966	578.958318338407	567.230785212399
PAPOLA	1565.86714622857	2169.83284405876	1500.00933024644	1601.84860256871	1674.60152401561	1945.87788970492	1398.18221261206	832.154081555056	1565.66549122643	1237.73456664553
LYPLAL1	381.205533960625	305.958804346285	280.882943035918	344.371360812817	369.992511635209	334.006367062928	289.279078471461	412.994988623621	437.03468388191	431.588640922477
CYP51A1	304.246139486744	525.304270697482	726.9911466812	532.210284892535	363.569030530431	952.167404612229	949.504458248162	87.8384863863671	283.847268912993	463.957788991663
TUT1	281.671383774405	170.976978899395	236.036086584805	151.314688841995	251.800459307295	158.694567435371	318.797351784875	357.518049853283	306.374829937834	352.977852754455
ASRGL1	200.607488261917	170.976978899395	220.693740956793	253.060772718509	705.298225304618	191.098170210133	788.137897468164	876.843837786717	1358.4119297979	844.68062580542
WDR61	429.433421164257	516.305482334356	449.648744944054	460.466251389865	474.69525364309	476.083702306114	422.111308381825	442.274484085743	394.232317934713	373.015896797284
SLC25A3	2424.73398855709	3620.88746761284	3153.442116773	3574.15730540575	2728.69477330967	3551.10251947004	4404.12637836142	3357.89582168235	2135.6127851549	3320.14975909649
SLC25A1	1100.00627834668	1001.11520539777	1464.60391725872	993.980973255176	562.696944778547	1318.57737444992	894.403681396455	1989.46466534737	862.8055872514	844.68062580542
SLC25A5	1322.16239706128	2641.14438457749	2140.84730532418	2826.7149200052	2077.99613739566	2685.34472225718	3858.03832206326	1581.09275495461	1342.64263708051	2288.96118489242
SLC25A4	1045.62163958513	337.454563617226	424.864955852649	417.419831288263	756.686074142841	442.849237921743	1947.22209624157	870.679733478902	880.827636071273	824.642581762591
CEBPZOS	245.756999686594	220.470314896588	143.982012816731	173.490117379184	179.857470933782	221.840049765676	215.483395187925	426.864223316205	297.363805527898	181.883784388758
KIF5B	1280.60432404538	1541.04250718533	1976.80222514774	1667.0704512075	1855.10134305987	1545.40259387325	1965.9170026734	1970.97235242392	1540.88517409911	2424.60332918235
MASP1	526.915320831174	617.541851419524	545.2433600109	370.460100268333	85.4322986935466	507.656443471267	31.4861582009753	15.4102607695381	205.000805326051	69.3624601482553
IFNGR1	595.152650598015	887.505502313305	594.810938193709	714.83146108115	1059.87438228836	792.641975567248	734.021063060237	946.190011249638	948.410319145795	648.924349387011
IFNGR2	794.220950970454	1229.45946011209	850.910092138222	1301.82809883027	529.294843033702	1188.13210174126	428.014963044508	821.36689901638	858.300075046432	434.671416929066
CMIP	460.730241583636	1334.07037483343	1319.44172400906	1620.11072018757	371.277207856165	1340.17977629976	401.448517062435	658.018134859276	518.133903571337	520.989145113562
IARS2	973.279808779685	1332.94552628804	856.810994302842	1119.20692264165	767.605992020964	1095.07560146502	829.463480106944	702.707891090937	765.937074844585	656.631289403483
USP47	641.84134991217	700.78064377844	643.198335943594	708.309276217271	878.089867023144	700.416336900619	972.135134455113	641.066848012784	488.848074239044	783.025105673637
USP40	557.699078620726	611.91760869257	710.468620620263	643.08742757848	580.040343761448	597.389497309069	556.911423179751	590.212987473309	662.310294130318	789.190657686816
USP42	151.353475798633	228.344254714323	828.486663912666	512.643730300898	196.558521806205	284.154670486372	235.162244063534	195.710311773134	130.659853944076	342.188136731393
ZPR1	321.690268900824	573.672758149284	561.765886071836	533.514721865311	247.304022533951	626.469653645393	261.728690045607	269.679563466916	351.429951987515	280.53261659961
TPRG1L	440.720799020427	254.21577125831	238.396447450653	230.88534418132	402.109917159099	300.771902678557	595.28517848719	365.223180238053	351.429951987515	480.913057027903
RPS7	3019.8866391551	3614.13837634049	3829.68550483846	4547.26728709651	1773.52313302919	3414.84121549412	1449.34721968865	2351.60579343151	2047.75529715802	1843.5000519403
RPS5	4638.08617362591	10199.001761058	12027.2187919287	10808.5647564205	2894.42058581294	9638.8255330772	2250.27636892596	3277.76246568075	4458.20432681598	2560.24547347227
RPS3	6254.23345757741	11680.4272953376	13957.9939801924	13838.7718441787	5715.61348703141	11487.4926144578	4478.90600408874	6490.80183612944	5798.59420779401	5653.81119608445
RPS2	3301.55802292951	10265.367825236	13574.4353394921	11784.2836120568	2918.18746590062	9981.14051623622	2264.05156313888	4640.02951770792	4992.10752310471	3155.22124274397
VDAC3	1165.16523233456	599.544274693272	581.828953431544	626.129746932394	881.943955686011	638.101716179923	957.375997798406	1417.7439907975	1108.35600242216	894.005041910846
VDAC2	467.913118401198	712.029129232347	553.504623041368	567.430083157482	362.926682419954	687.12255114687	452.61352413902	470.012953470911	524.892171878789	325.232868695153
VDAC1	2521.18976296435	3799.73838632997	3668.00078552787	4016.36143917675	1108.69283868467	3499.58909967427	2296.52166378364	4240.90376377688	4726.28230301159	1658.53349154495
RPS9	4117.32760435265	7037.05249996455	9866.30841924485	8797.12294440014	4108.45851461597	6817.2195068441	3536.28914294704	4583.01155286062	3568.36566633477	4223.4031290271
RPS8	7167.48493866747	13312.5825346996	17257.778470648	16576.7850500351	5514.55852845186	12919.0671678146	4223.08096870582	7373.80977822397	6652.38877063547	5384.0682955079
HPF1	244.730874426942	245.216982895184	207.711756194628	180.012302243063	236.384104655828	202.730232744663	173.173870105364	217.284676850487	286.100025015477	178.801008382169
PTP4A1	1353.45921748066	1041.60975303184	880.414602961323	810.055360093785	1256.43290409456	1181.48520886439	1508.38376631547	866.05665524804	707.365416179999	1302.4728627839
RPSA	1441.19292718088	2679.38923512078	3712.84764197898	3150.21528925361	2052.30221297655	2611.39803900195	1572.34002516121	2117.36982973453	1227.75207585382	2248.88509680677
MCM3AP	708.026429159707	697.406098142267	728.171327114124	781.357746692717	768.248340131441	683.799104708433	660.225379776701	622.574535089338	696.101635667579	1012.69191816453
RPL28	3436.49349457371	7299.1422110406	12791.9757124635	11262.5088229464	3276.61771154723	7540.06910720417	2681.24315930181	5623.20415480445	4694.74371757681	4322.05196123795
RPL24	3946.99081125046	6244.03427546407	7876.52420933494	7744.44230737005	3343.42191503692	6058.64285727083	3074.820136814	5316.53996549064	6715.46594150502	3782.56616008485
RPL27	3378.00435477356	5814.34213112481	6690.4428742463	6953.9535018679	3590.08358946039	5867.5446870607	2769.79797924205	4139.19604269793	3460.23337341554	3543.6510195742
RPL26	2745.91119482808	3187.8207776374	3414.26199244921	3458.0624148287	2617.56855019701	2955.37474538019	2194.19164963047	2920.24441582747	3334.07903167643	3031.9102024804
RPL23	4944.38456363196	8200.14589589859	8962.29020762505	9658.05134643218	4184.25559165235	7363.09558435739	3570.72712847936	5993.05041327336	5548.53828041827	4713.56451407477
RPL22	3039.38301908848	3077.5856201891	3050.76641910861	2968.89855003777	2236.0137725732	2826.59119589075	2163.68943387327	1929.36464834617	2624.46085939395	2393.77556911645
ATG3	569.499519106721	327.330926708709	299.765829962702	283.062823092353	499.746829951724	334.006367062928	456.549293914142	565.556570242048	617.255172080636	365.308956780811
ATG7	198.042175112788	163.103039081659	180.567606237376	139.574756087013	219.683053783405	181.127830894822	177.109639880486	172.594920618827	150.934658866433	158.76296433934
ATG5	336.056022535948	289.086076165424	213.612658359249	251.756335745733	402.109917159099	275.01519278067	329.62071866646	280.466746005593	189.231512608662	328.315644701742
SNRNP35	211.894866118086	202.472738170336	313.927995157791	288.280570983456	233.814712213917	239.288143567471	276.487826702315	440.733458008789	349.177195885031	417.716148892826
ACSL4	435.590172722168	395.946687977545	274.982040871298	292.193881901784	1339.2958103462	390.504956516359	1766.17668658596	412.994988623621	400.990586242165	1972.97664421704
TRIM38	674.677358221026	935.873989765107	704.567718455643	1108.77142685945	450.286025444933	722.849600360069	428.014963044508	1255.93625271735	542.914220698662	889.380877900962
TRIM37	181.111108328534	224.969709078151	179.387425804452	193.056671970822	271.713250732107	226.825219423332	220.403107406827	120.200034002397	146.429146661465	203.463216434882
NEBL	670.572857182418	22.4969709078151	9.4414434633922	1.30443697277582	914.061361209901	6.6468928768742	1207.29737851865	305.123163236854	720.881952794904	722.91097354515
CCDC186	200.607488261917	163.103039081659	108.57659982901	91.3105880943075	371.919555966643	142.077335243186	366.026589086338	189.546207465318	186.978756506178	260.494572556781
TPP2	557.1860159909	554.550332877641	483.87397749885	465.683999280968	495.892741288857	488.546626450254	467.372660795728	530.11297047211	587.969342748343	450.085296962012
DNAJC30	185.215609367141	157.478796354706	206.531575761704	243.929713909079	165.725812503271	162.848875483418	189.900891649632	221.907755081348	186.978756506178	315.984540675385
NEURL4	290.906511111271	164.22788762705	328.090160352879	226.972033262993	415.599227479133	181.127830894822	455.565351470362	272.761615620824	261.319707888153	562.606621202515
RETREG1	1381.67766212108	1197.96370084115	1425.65796297222	1978.83088770092	1402.8882732835	1734.83904086417	1259.44632803901	4775.63981247985	4072.98303329121	2987.20995038486
RETREG2	1223.65437213471	958.370960672922	744.69385317506	797.010990366027	869.096993476455	936.381034029653	994.765810662064	1071.0131234829	1338.13712487554	1021.94024618429
RETREG3	553.594577582119	593.920031966318	787.180348760325	734.398015672787	504.243266725068	668.012734125857	626.771336688165	1163.47468810013	603.738635465732	850.846177818598
DECR2	523.323882422392	480.310328881852	742.333492309212	739.615763563891	218.39835756245	558.339001657433	290.263020915241	1049.43875840554	520.386659673821	348.353688744571
DECR1	956.861804625257	1137.22187939005	1337.14443050292	1394.44312389735	871.024037807888	1230.50604383134	1281.09306180218	2194.42113358222	1040.77331934764	1270.10371471472
TMPRSS2	0.513062629825875	42.7442447248486	44.846856451113	88.7017141487558	761.182510916186	50.6825581861658	1609.72983802486	4.62307823086142	24.7803171273248	758.362897620924
EMG1	262.175003841022	449.939418156301	446.108203645282	383.504469996091	249.231066865384	432.878898606432	352.251394873411	318.992397929438	387.474049627261	312.901764668796
COMMD8	235.495747090077	239.592740168231	175.84688450568	186.534487106942	271.070902621629	250.089344492392	210.563682969023	238.85904192784	171.20946378879	288.239556616083
COMMD9	371.970406623759	350.952746161915	339.891964682119	324.804806221179	334.663365558931	339.822398330193	296.166675577924	536.277074779925	549.672489006114	399.219492853292
COMMD2	257.557440172589	209.22182944268	159.324358444743	147.401377923668	275.567339394974	187.774723771696	192.852718980974	164.889790234057	216.264585838471	168.011292359107
COMMD3	258.070502802415	165.352736172441	220.693740956793	211.318789589683	192.704433143338	220.178326546458	143.65559679195	352.894971622422	326.649634860191	251.246244537014
COMMD1	403.780289672964	300.334561619331	289.144206066386	283.062823092353	217.113661341494	266.706576684577	186.949064318291	357.518049853283	405.496098447133	232.749588497479
COMMD6	646.458913580602	892.004896494868	981.910120192789	962.674485908556	635.924629373016	970.446360023633	481.147855008654	630.279665474107	750.167782127197	792.273433693405
COMMD7	527.941446090825	415.069113249188	429.585677584345	378.286722104988	469.556468759267	431.217175387214	435.886502594752	775.136116707765	804.233928586814	650.465737390305
COMMD4	576.682395924283	651.287307781246	978.369578894017	837.448536522077	470.198816869745	623.977068816565	591.349408712068	779.759194938627	612.749659875668	889.380877900962
ZMYM2	630.040909426174	820.014589589859	813.144318284653	662.653982170117	968.660950600513	699.585475291009	823.559825444261	667.264291320999	626.266196490572	705.955705508909
ZMYM3	307.837577895525	394.821839432154	400.081166761245	386.113343941643	344.940935326575	368.902554666518	298.134560465485	235.776989773933	277.089000605541	414.633372886237
ZMYM4	436.103235351994	465.687297791772	346.973047279663	361.329041458902	603.807223849126	399.644434222061	512.63401320963	470.012953470911	542.914220698662	611.931037307941
ANO9	169.823730472365	1314.94794956179	2658.94651537783	1884.91142566106	308.969441139819	1217.21225807759	190.884834093413	547.064257318602	414.50712285707	645.841573380421
ANO6	1403.22629257377	4864.96995881501	2595.21677199993	3635.46584312621	897.360310337478	4423.50720955978	677.93634376475	724.28225616829	1234.51034416127	534.861637143213
ANO1	269.87094328841	0	1.18018043292403	0	93.1404760192801	0	112.169438590975	143.315425156704	186.978756506178	61.6555201317825
COL3A1	991.750063453416	244.092134349794	2024.0094424647	44.3508570743779	3829.03708655813	497.686104155956	628.739221575726	2168.22369027401	482.089805931592	1405.74585900464
HIP1R	684.938610817543	590.545486330146	786.000168327401	850.492906249835	1257.07525220504	788.487667519202	1950.17392357291	719.659177937428	774.948099254521	1814.2136798777
GTF2B	249.861500725201	167.602433263222	116.837862859478	118.7037645226	271.713250732107	129.614411099047	213.515510300364	220.366729004395	236.539390760828	211.170156451355
GTF2I	313.994329453435	476.93578324568	436.666760181889	281.758386119577	424.592101025822	446.172684360181	348.31562509829	151.020555541473	155.440171071401	405.38504486647
CSGALNACT2	257.044377542763	703.030340869221	747.054214040908	827.013040739871	381.55477762381	798.458006834513	241.065898726217	167.971842387965	373.957513012356	228.125424487595
POLR2F	356.578527728983	454.438812337864	456.729827541598	524.38366305588	313.465877913163	489.377488059863	298.134560465485	533.195022626018	380.715781319808	377.640060807168
POLR2C	998.932940270978	879.631562495569	819.045220449274	838.752973494853	588.390869197659	779.3481898135	714.342214184628	784.382273169488	1097.09222190974	542.568577159686
ASH2L	483.8180599258	286.836379074642	231.315364853109	247.843024827406	397.613480385754	266.706576684577	331.588603554021	376.010362776729	502.364610853948	351.43646475116
POLR2K	221.129993454952	236.218194532058	171.126162773984	223.058722344665	217.756009451972	250.089344492392	194.820603868535	211.120572542672	186.978756506178	191.132112408526
APOBEC3G	220.616930825126	196.848495443382	206.531575761704	200.883293807476	101.491001455491	113.828040516471	31.4861582009753	545.523231241648	117.143317329172	44.7002520955423
LPIN2	460.730241583636	1052.85823848575	539.34245784628	1089.20487226781	1028.39932487495	789.318529128811	864.885408083041	1057.14388879031	491.100830341528	690.541825475964
LPIN3	558.212141250552	559.049727059205	964.207413698929	857.015091113715	271.070902621629	801.78145327295	409.320056612679	909.205385402747	745.662269922228	647.382961383716
LPIN1	133.396283754727	39.3696990886764	57.8288412132772	70.4395965298943	298.049523261696	74.7775448648347	620.867682025482	183.382103157503	99.1212685092992	323.691480691858
KLHDC7A	654.667915657816	109.110308902903	88.5135324693019	144.792503978116	367.423119193298	140.415612023967	197.772431199876	1325.28242618028	225.275610248407	374.557284800579
SLC1A1	778.316009445852	124.858188538374	35.4054129877208	236.103092072424	292.910738377874	190.267308600524	214.499452744144	1242.06701802477	1220.99380754637	382.264224817051
MIPEP	240.626373388335	256.465468349092	153.423456280123	193.056671970822	235.099408434873	205.222817573491	275.503884258534	557.851439857278	159.945683276369	289.780944619378
VSIR	378.12715818167	20.2472738170336	15.3423456280123	57.3952268021361	478.549342305956	38.2196340420266	182.029352099389	377.551388853683	617.255172080636	191.132112408526
CCNL1	1097.44096519755	665.910338871326	998.432646253725	815.273107984888	2138.37685978058	830.030747999665	1451.31510457621	1100.29261894502	1092.58670970478	2342.90976500773
CCNL2	1771.60526078875	2204.70314896588	4246.28919766064	3285.87673442229	1937.32190120103	2600.59683807703	2102.68500235888	2727.61615620824	2861.00025015477	4152.49928087555
NOMO1	204.198926670698	471.311540518726	521.639751352419	566.125646184706	233.814712213917	481.899733573379	245.001668501339	442.274484085743	200.495293121083	174.176844372286
BAZ1A	523.836945052218	519.680027970528	953.585789802612	764.400066046631	432.942626462033	550.861247170949	419.159481050484	750.479699476504	853.794562841464	684.376273462785
MTFP1	473.556807329283	791.893375955091	1260.43270236286	1042.24514124788	68.7312478211239	868.250382041692	172.189927661584	500.833475009988	925.882758120954	101.731608217441
